state,date,sex,ethnicity,abs
Pulau Pinang,2019-01-01,male,bumi_malay,6202.0
Pulau Pinang,2020-01-01,male,bumi_malay,6032.0
Pulau Pinang,2021-01-01,male,bumi_malay,5957.0
Pulau Pinang,2022-01-01,male,bumi_malay,5800.0
Pulau Pinang,2000-01-01,female,bumi_malay,6371.0
Pulau Pinang,2001-01-01,female,bumi_malay,6163.0
Pulau Pinang,2002-01-01,female,bumi_malay,5840.0
Pulau Pinang,2003-01-01,female,bumi_malay,5775.0
Pulau Pinang,2004-01-01,female,bumi_malay,5616.0
Pulau Pinang,2005-01-01,female,bumi_malay,5480.0
Pulau Pinang,2006-01-01,female,bumi_malay,5461.0
Pulau Pinang,2007-01-01,female,bumi_malay,5574.0
Pulau Pinang,2008-01-01,female,bumi_malay,5597.0
Pulau Pinang,2009-01-01,female,bumi_malay,5968.0
Pulau Pinang,2010-01-01,female,bumi_malay,5552.0
Pulau Pinang,2011-01-01,female,bumi_malay,5735.0
Pulau Pinang,2012-01-01,female,bumi_malay,5981.0
Pulau Pinang,2013-01-01,female,bumi_malay,5681.0
Pulau Pinang,2014-01-01,female,bumi_malay,6011.0
Pulau Pinang,2015-01-01,female,bumi_malay,5832.0
Pulau Pinang,2016-01-01,female,bumi_malay,5906.0
Pulau Pinang,2017-01-01,female,bumi_malay,6071.0
Pulau Pinang,2018-01-01,female,bumi_malay,6009.0
Pulau Pinang,2019-01-01,female,bumi_malay,5742.0
Pulau Pinang,2020-01-01,female,bumi_malay,5660.0
Pulau Pinang,2021-01-01,female,bumi_malay,5626.0
Pulau Pinang,2022-01-01,female,bumi_malay,5453.0
Pulau Pinang,2023-01-01,male,bumi_malay,6241.0
Pulau Pinang,2023-01-01,female,bumi_malay,5716.0
Sabah,2000-01-01,male,bumi_malay,4243.0
Sabah,2001-01-01,male,bumi_malay,4204.0
Sabah,2002-01-01,male,bumi_malay,3891.0
Sabah,2003-01-01,male,bumi_malay,3908.0
Sabah,2004-01-01,male,bumi_malay,4012.0
Sabah,2005-01-01,male,bumi_malay,4184.0
Sabah,2006-01-01,male,bumi_malay,3832.0
Sabah,2007-01-01,male,bumi_malay,4102.0
Sabah,2008-01-01,male,bumi_malay,4158.0
Sabah,2009-01-01,male,bumi_malay,4557.0
Sabah,2010-01-01,male,bumi_malay,4529.0
Sabah,2011-01-01,male,bumi_malay,4842.0
Sabah,2012-01-01,male,bumi_malay,5018.0
Sabah,2013-01-01,male,bumi_malay,4909.0
Sabah,2014-01-01,male,bumi_malay,4996.0
Sabah,2015-01-01,male,bumi_malay,5045.0
Sabah,2016-01-01,male,bumi_malay,4817.0
Sabah,2017-01-01,male,bumi_malay,4865.0
Sabah,2018-01-01,male,bumi_malay,4823.0
Sabah,2019-01-01,male,bumi_malay,4539.0
Sabah,2020-01-01,male,bumi_malay,4367.0
Sabah,2021-01-01,male,bumi_malay,3632.0
Sabah,2022-01-01,male,bumi_malay,3626.0
Sabah,2000-01-01,female,bumi_malay,3933.0
Sabah,2001-01-01,female,bumi_malay,3807.0
Sabah,2002-01-01,female,bumi_malay,3687.0
Sabah,2003-01-01,female,bumi_malay,3569.0
Sabah,2004-01-01,female,bumi_malay,3789.0
Sabah,2005-01-01,female,bumi_malay,3722.0
Sabah,2006-01-01,female,bumi_malay,3764.0
Sabah,2007-01-01,female,bumi_malay,3854.0
Sabah,2008-01-01,female,bumi_malay,3886.0
Sabah,2009-01-01,female,bumi_malay,4338.0
Sabah,2010-01-01,female,bumi_malay,4199.0
Sabah,2011-01-01,female,bumi_malay,4422.0
Sabah,2012-01-01,female,bumi_malay,4550.0
Sabah,2013-01-01,female,bumi_malay,4476.0
Sabah,2014-01-01,female,bumi_malay,4605.0
Sabah,2015-01-01,female,bumi_malay,4704.0
Sabah,2016-01-01,female,bumi_malay,4524.0
Sabah,2017-01-01,female,bumi_malay,4562.0
Sabah,2018-01-01,female,bumi_malay,4351.0
Sabah,2019-01-01,female,bumi_malay,4323.0
Sabah,2020-01-01,female,bumi_malay,3948.0
Sabah,2021-01-01,female,bumi_malay,3264.0
Sabah,2022-01-01,female,bumi_malay,3632.0
Sabah,2023-01-01,male,bumi_malay,4133.0
Sabah,2023-01-01,female,bumi_malay,3657.0
Sarawak,2000-01-01,male,bumi_malay,5965.0
Sarawak,2001-01-01,male,bumi_malay,5717.0
Sarawak,2002-01-01,male,bumi_malay,5815.0
Sarawak,2003-01-01,male,bumi_malay,5676.0
Sarawak,2004-01-01,male,bumi_malay,5640.0
Sarawak,2005-01-01,male,bumi_malay,5480.0
Sarawak,2006-01-01,male,bumi_malay,5507.0
Sarawak,2007-01-01,male,bumi_malay,5549.0
Sarawak,2008-01-01,male,bumi_malay,5769.0
Sarawak,2009-01-01,male,bumi_malay,5933.0
Sarawak,2010-01-01,male,bumi_malay,5576.0
Sarawak,2011-01-01,male,bumi_malay,5791.0
Sarawak,2012-01-01,male,bumi_malay,5605.0
Sarawak,2013-01-01,male,bumi_malay,5397.0
Sarawak,2014-01-01,male,bumi_malay,5516.0
Sarawak,2015-01-01,male,bumi_malay,5444.0
Sarawak,2016-01-01,male,bumi_malay,5299.0
Sarawak,2017-01-01,male,bumi_malay,5504.0
Sarawak,2018-01-01,male,bumi_malay,5379.0
Sarawak,2019-01-01,male,bumi_malay,5310.0
Sarawak,2020-01-01,male,bumi_malay,5254.0
Sarawak,2021-01-01,male,bumi_malay,4825.0
Sarawak,2022-01-01,male,bumi_malay,4749.0
Sarawak,2000-01-01,female,bumi_malay,5426.0
Sarawak,2001-01-01,female,bumi_malay,5337.0
Sarawak,2002-01-01,female,bumi_malay,5284.0
Sarawak,2003-01-01,female,bumi_malay,5331.0
Sarawak,2004-01-01,female,bumi_malay,5187.0
Sarawak,2005-01-01,female,bumi_malay,5133.0
Sarawak,2006-01-01,female,bumi_malay,5097.0
Sarawak,2007-01-01,female,bumi_malay,5182.0
Sarawak,2008-01-01,female,bumi_malay,5348.0
Sarawak,2009-01-01,female,bumi_malay,5399.0
Sarawak,2010-01-01,female,bumi_malay,5209.0
Sarawak,2011-01-01,female,bumi_malay,5479.0
Sarawak,2012-01-01,female,bumi_malay,5225.0
Sarawak,2013-01-01,female,bumi_malay,5057.0
Sarawak,2014-01-01,female,bumi_malay,5217.0
Sarawak,2015-01-01,female,bumi_malay,5085.0
Sarawak,2016-01-01,female,bumi_malay,4972.0
Sarawak,2017-01-01,female,bumi_malay,5146.0
Sarawak,2018-01-01,female,bumi_malay,4981.0
Sarawak,2019-01-01,female,bumi_malay,5023.0
Sarawak,2020-01-01,female,bumi_malay,4761.0
Sarawak,2021-01-01,female,bumi_malay,4749.0
Sarawak,2022-01-01,female,bumi_malay,4425.0
Sarawak,2023-01-01,male,bumi_malay,5171.0
Sarawak,2023-01-01,female,bumi_malay,4591.0
Selangor,2000-01-01,male,bumi_malay,26213.0
Selangor,2001-01-01,male,bumi_malay,25958.0
Selangor,2002-01-01,male,bumi_malay,26739.0
Selangor,2003-01-01,male,bumi_malay,27300.0
Selangor,2004-01-01,male,bumi_malay,28400.0
Selangor,2005-01-01,male,bumi_malay,28301.0
Selangor,2006-01-01,male,bumi_malay,29078.0
Selangor,2007-01-01,male,bumi_malay,29824.0
Selangor,2008-01-01,male,bumi_malay,31409.0
Selangor,2009-01-01,male,bumi_malay,33645.0
Selangor,2010-01-01,male,bumi_malay,31399.0
Selangor,2011-01-01,male,bumi_malay,33631.0
Selangor,2012-01-01,male,bumi_malay,34686.0
Selangor,2013-01-01,male,bumi_malay,34634.0
Selangor,2014-01-01,male,bumi_malay,36130.0
Selangor,2015-01-01,male,bumi_malay,36940.0
Selangor,2016-01-01,male,bumi_malay,36769.0
Selangor,2017-01-01,male,bumi_malay,37168.0
Selangor,2018-01-01,male,bumi_malay,36957.0
Selangor,2019-01-01,male,bumi_malay,34815.0
Selangor,2020-01-01,male,bumi_malay,33745.0
Selangor,2021-01-01,male,bumi_malay,33258.0
Selangor,2022-01-01,male,bumi_malay,31221.0
Selangor,2000-01-01,female,bumi_malay,24651.0
Selangor,2001-01-01,female,bumi_malay,24214.0
Selangor,2002-01-01,female,bumi_malay,25012.0
Selangor,2003-01-01,female,bumi_malay,25449.0
Selangor,2004-01-01,female,bumi_malay,26249.0
Selangor,2005-01-01,female,bumi_malay,26218.0
Selangor,2006-01-01,female,bumi_malay,27225.0
Selangor,2007-01-01,female,bumi_malay,27897.0
Selangor,2008-01-01,female,bumi_malay,29237.0
Selangor,2009-01-01,female,bumi_malay,31240.0
Selangor,2010-01-01,female,bumi_malay,29509.0
Selangor,2011-01-01,female,bumi_malay,31707.0
Selangor,2012-01-01,female,bumi_malay,32256.0
Selangor,2013-01-01,female,bumi_malay,32202.0
Selangor,2014-01-01,female,bumi_malay,34322.0
Selangor,2015-01-01,female,bumi_malay,34781.0
Selangor,2016-01-01,female,bumi_malay,34483.0
Selangor,2017-01-01,female,bumi_malay,34609.0
Selangor,2018-01-01,female,bumi_malay,34529.0
Selangor,2019-01-01,female,bumi_malay,33105.0
Selangor,2020-01-01,female,bumi_malay,31409.0
Selangor,2021-01-01,female,bumi_malay,31152.0
Selangor,2022-01-01,female,bumi_malay,28976.0
Selangor,2023-01-01,male,bumi_malay,32876.0
Selangor,2023-01-01,female,bumi_malay,30787.0
Terengganu,2000-01-01,male,bumi_malay,12287.0
Terengganu,2001-01-01,male,bumi_malay,11790.0
Terengganu,2002-01-01,male,bumi_malay,11497.0
Terengganu,2003-01-01,male,bumi_malay,11105.0
Terengganu,2004-01-01,male,bumi_malay,11290.0
Terengganu,2005-01-01,male,bumi_malay,10791.0
Terengganu,2006-01-01,male,bumi_malay,10807.0
Terengganu,2007-01-01,male,bumi_malay,11111.0
Terengganu,2008-01-01,male,bumi_malay,11677.0
Terengganu,2009-01-01,male,bumi_malay,11880.0
Terengganu,2010-01-01,male,bumi_malay,12146.0
Terengganu,2011-01-01,male,bumi_malay,12556.0
Terengganu,2012-01-01,male,bumi_malay,12918.0
Terengganu,2013-01-01,male,bumi_malay,12770.0
Terengganu,2014-01-01,male,bumi_malay,13719.0
Terengganu,2015-01-01,male,bumi_malay,14039.0
Terengganu,2016-01-01,male,bumi_malay,13885.0
Terengganu,2017-01-01,male,bumi_malay,13826.0
Terengganu,2018-01-01,male,bumi_malay,14281.0
Terengganu,2019-01-01,male,bumi_malay,13783.0
Terengganu,2020-01-01,male,bumi_malay,13749.0
Terengganu,2021-01-01,male,bumi_malay,13296.0
Terengganu,2022-01-01,male,bumi_malay,12736.0
Terengganu,2000-01-01,female,bumi_malay,11530.0
Terengganu,2001-01-01,female,bumi_malay,11120.0
Terengganu,2002-01-01,female,bumi_malay,10797.0
Terengganu,2003-01-01,female,bumi_malay,10314.0
Terengganu,2004-01-01,female,bumi_malay,10388.0
Terengganu,2005-01-01,female,bumi_malay,10417.0
Terengganu,2006-01-01,female,bumi_malay,10365.0
Terengganu,2007-01-01,female,bumi_malay,10437.0
Terengganu,2008-01-01,female,bumi_malay,10853.0
Terengganu,2009-01-01,female,bumi_malay,11395.0
Terengganu,2010-01-01,female,bumi_malay,11335.0
Terengganu,2011-01-01,female,bumi_malay,11603.0
Terengganu,2012-01-01,female,bumi_malay,12190.0
Terengganu,2013-01-01,female,bumi_malay,12176.0
Terengganu,2014-01-01,female,bumi_malay,12703.0
Terengganu,2015-01-01,female,bumi_malay,12889.0
Terengganu,2016-01-01,female,bumi_malay,13005.0
Terengganu,2017-01-01,female,bumi_malay,13379.0
Terengganu,2018-01-01,female,bumi_malay,13384.0
Terengganu,2019-01-01,female,bumi_malay,12708.0
Terengganu,2020-01-01,female,bumi_malay,12742.0
Terengganu,2021-01-01,female,bumi_malay,12412.0
Terengganu,2022-01-01,female,bumi_malay,11942.0
Terengganu,2023-01-01,male,bumi_malay,12984.0
Terengganu,2023-01-01,female,bumi_malay,12204.0
W.P. Kuala Lumpur,2000-01-01,male,bumi_malay,7287.0
W.P. Kuala Lumpur,2001-01-01,male,bumi_malay,6962.0
W.P. Kuala Lumpur,2002-01-01,male,bumi_malay,6694.0
W.P. Kuala Lumpur,2003-01-01,male,bumi_malay,6495.0
W.P. Kuala Lumpur,2004-01-01,male,bumi_malay,6442.0
W.P. Kuala Lumpur,2005-01-01,male,bumi_malay,6105.0
W.P. Kuala Lumpur,2006-01-01,male,bumi_malay,6260.0
W.P. Kuala Lumpur,2007-01-01,male,bumi_malay,6434.0
W.P. Kuala Lumpur,2008-01-01,male,bumi_malay,6579.0
W.P. Kuala Lumpur,2009-01-01,male,bumi_malay,6699.0
W.P. Kuala Lumpur,2010-01-01,male,bumi_malay,6501.0
W.P. Kuala Lumpur,2011-01-01,male,bumi_malay,6777.0
W.P. Kuala Lumpur,2012-01-01,male,bumi_malay,7093.0
W.P. Kuala Lumpur,2013-01-01,male,bumi_malay,6864.0
W.P. Kuala Lumpur,2014-01-01,male,bumi_malay,7335.0
W.P. Kuala Lumpur,2015-01-01,male,bumi_malay,7256.0
W.P. Kuala Lumpur,2016-01-01,male,bumi_malay,7430.0
W.P. Kuala Lumpur,2017-01-01,male,bumi_malay,7168.0
W.P. Kuala Lumpur,2018-01-01,male,bumi_malay,7194.0
W.P. Kuala Lumpur,2019-01-01,male,bumi_malay,7056.0
W.P. Kuala Lumpur,2020-01-01,male,bumi_malay,6815.0
W.P. Kuala Lumpur,2021-01-01,male,bumi_malay,6374.0
W.P. Kuala Lumpur,2022-01-01,male,bumi_malay,6111.0
W.P. Kuala Lumpur,2000-01-01,female,bumi_malay,6916.0
W.P. Kuala Lumpur,2001-01-01,female,bumi_malay,6643.0
W.P. Kuala Lumpur,2002-01-01,female,bumi_malay,6222.0
W.P. Kuala Lumpur,2003-01-01,female,bumi_malay,6097.0
W.P. Kuala Lumpur,2004-01-01,female,bumi_malay,6037.0
W.P. Kuala Lumpur,2005-01-01,female,bumi_malay,5569.0
W.P. Kuala Lumpur,2006-01-01,female,bumi_malay,5867.0
W.P. Kuala Lumpur,2007-01-01,female,bumi_malay,6133.0
W.P. Kuala Lumpur,2008-01-01,female,bumi_malay,6067.0
W.P. Kuala Lumpur,2009-01-01,female,bumi_malay,6706.0
W.P. Kuala Lumpur,2010-01-01,female,bumi_malay,5998.0
W.P. Kuala Lumpur,2011-01-01,female,bumi_malay,6435.0
W.P. Kuala Lumpur,2012-01-01,female,bumi_malay,6507.0
W.P. Kuala Lumpur,2013-01-01,female,bumi_malay,6533.0
W.P. Kuala Lumpur,2014-01-01,female,bumi_malay,6991.0
W.P. Kuala Lumpur,2015-01-01,female,bumi_malay,6746.0
W.P. Kuala Lumpur,2016-01-01,female,bumi_malay,6841.0
W.P. Kuala Lumpur,2017-01-01,female,bumi_malay,6813.0
W.P. Kuala Lumpur,2018-01-01,female,bumi_malay,6732.0
W.P. Kuala Lumpur,2019-01-01,female,bumi_malay,6509.0
W.P. Kuala Lumpur,2020-01-01,female,bumi_malay,6292.0
W.P. Kuala Lumpur,2021-01-01,female,bumi_malay,5924.0
W.P. Kuala Lumpur,2022-01-01,female,bumi_malay,5773.0
W.P. Kuala Lumpur,2023-01-01,male,bumi_malay,6122.0
W.P. Kuala Lumpur,2023-01-01,female,bumi_malay,5911.0
W.P. Labuan,2000-01-01,male,bumi_malay,350.0
W.P. Labuan,2001-01-01,male,bumi_malay,336.0
W.P. Labuan,2002-01-01,male,bumi_malay,337.0
W.P. Labuan,2003-01-01,male,bumi_malay,369.0
W.P. Labuan,2004-01-01,male,bumi_malay,340.0
W.P. Labuan,2005-01-01,male,bumi_malay,346.0
W.P. Labuan,2006-01-01,male,bumi_malay,321.0
W.P. Labuan,2007-01-01,male,bumi_malay,343.0
W.P. Labuan,2008-01-01,male,bumi_malay,297.0
W.P. Labuan,2009-01-01,male,bumi_malay,332.0
W.P. Labuan,2010-01-01,male,bumi_malay,300.0
W.P. Labuan,2011-01-01,male,bumi_malay,345.0
W.P. Labuan,2012-01-01,male,bumi_malay,363.0
W.P. Labuan,2013-01-01,male,bumi_malay,352.0
W.P. Labuan,2014-01-01,male,bumi_malay,352.0
W.P. Labuan,2015-01-01,male,bumi_malay,401.0
W.P. Labuan,2016-01-01,male,bumi_malay,332.0
W.P. Labuan,2017-01-01,male,bumi_malay,321.0
W.P. Labuan,2018-01-01,male,bumi_malay,378.0
W.P. Labuan,2019-01-01,male,bumi_malay,322.0
W.P. Labuan,2020-01-01,male,bumi_malay,291.0
W.P. Labuan,2021-01-01,male,bumi_malay,301.0
W.P. Labuan,2022-01-01,male,bumi_malay,271.0
W.P. Labuan,2000-01-01,female,bumi_malay,299.0
W.P. Labuan,2001-01-01,female,bumi_malay,314.0
W.P. Labuan,2002-01-01,female,bumi_malay,322.0
W.P. Labuan,2003-01-01,female,bumi_malay,333.0
W.P. Labuan,2004-01-01,female,bumi_malay,321.0
W.P. Labuan,2005-01-01,female,bumi_malay,306.0
W.P. Labuan,2006-01-01,female,bumi_malay,314.0
W.P. Labuan,2007-01-01,female,bumi_malay,291.0
W.P. Labuan,2008-01-01,female,bumi_malay,302.0
W.P. Labuan,2009-01-01,female,bumi_malay,310.0
W.P. Labuan,2010-01-01,female,bumi_malay,301.0
W.P. Labuan,2011-01-01,female,bumi_malay,326.0
W.P. Labuan,2012-01-01,female,bumi_malay,299.0
W.P. Labuan,2013-01-01,female,bumi_malay,298.0
W.P. Labuan,2014-01-01,female,bumi_malay,342.0
W.P. Labuan,2015-01-01,female,bumi_malay,358.0
W.P. Labuan,2016-01-01,female,bumi_malay,326.0
W.P. Labuan,2017-01-01,female,bumi_malay,333.0
W.P. Labuan,2018-01-01,female,bumi_malay,312.0
W.P. Labuan,2019-01-01,female,bumi_malay,290.0
W.P. Labuan,2020-01-01,female,bumi_malay,338.0
W.P. Labuan,2021-01-01,female,bumi_malay,283.0
W.P. Labuan,2022-01-01,female,bumi_malay,244.0
W.P. Labuan,2023-01-01,male,bumi_malay,252.0
W.P. Labuan,2023-01-01,female,bumi_malay,259.0
W.P. Putrajaya,2010-01-01,male,bumi_malay,1226.0
W.P. Putrajaya,2011-01-01,male,bumi_malay,1468.0
W.P. Putrajaya,2012-01-01,male,bumi_malay,1552.0
W.P. Putrajaya,2013-01-01,male,bumi_malay,1481.0
W.P. Putrajaya,2014-01-01,male,bumi_malay,1528.0
W.P. Putrajaya,2015-01-01,male,bumi_malay,1466.0
W.P. Putrajaya,2016-01-01,male,bumi_malay,1291.0
W.P. Putrajaya,2017-01-01,male,bumi_malay,1239.0
W.P. Putrajaya,2018-01-01,male,bumi_malay,1202.0
W.P. Putrajaya,2019-01-01,male,bumi_malay,1159.0
W.P. Putrajaya,2020-01-01,male,bumi_malay,1018.0
W.P. Putrajaya,2021-01-01,male,bumi_malay,1046.0
W.P. Putrajaya,2022-01-01,male,bumi_malay,908.0
W.P. Putrajaya,2010-01-01,female,bumi_malay,1097.0
W.P. Putrajaya,2011-01-01,female,bumi_malay,1397.0
W.P. Putrajaya,2012-01-01,female,bumi_malay,1501.0
W.P. Putrajaya,2013-01-01,female,bumi_malay,1412.0
W.P. Putrajaya,2014-01-01,female,bumi_malay,1447.0
W.P. Putrajaya,2015-01-01,female,bumi_malay,1316.0
W.P. Putrajaya,2016-01-01,female,bumi_malay,1192.0
W.P. Putrajaya,2017-01-01,female,bumi_malay,1186.0
W.P. Putrajaya,2018-01-01,female,bumi_malay,1107.0
W.P. Putrajaya,2019-01-01,female,bumi_malay,1070.0
W.P. Putrajaya,2020-01-01,female,bumi_malay,1026.0
W.P. Putrajaya,2021-01-01,female,bumi_malay,981.0
W.P. Putrajaya,2022-01-01,female,bumi_malay,854.0
W.P. Putrajaya,2023-01-01,male,bumi_malay,860.0
W.P. Putrajaya,2023-01-01,female,bumi_malay,789.0
Johor,2000-01-01,both,bumi_other,867.0
Johor,2001-01-01,both,bumi_other,954.0
Johor,2002-01-01,both,bumi_other,1063.0
Johor,2003-01-01,both,bumi_other,1206.0
Johor,2004-01-01,both,bumi_other,1396.0
Johor,2005-01-01,both,bumi_other,1425.0
Johor,2006-01-01,both,bumi_other,1558.0
Johor,2007-01-01,both,bumi_other,1648.0
Johor,2008-01-01,both,bumi_other,1604.0
Johor,2009-01-01,both,bumi_other,1699.0
Johor,2010-01-01,both,bumi_other,1836.0
Johor,2011-01-01,both,bumi_other,1752.0
Johor,2012-01-01,both,bumi_other,1652.0
Johor,2013-01-01,both,bumi_other,1554.0
Johor,2014-01-01,both,bumi_other,1567.0
Johor,2015-01-01,both,bumi_other,1447.0
Johor,2016-01-01,both,bumi_other,1478.0
Johor,2017-01-01,both,bumi_other,1480.0
Johor,2018-01-01,both,bumi_other,1528.0
Johor,2019-01-01,both,bumi_other,1509.0
Johor,2020-01-01,both,bumi_other,1490.0
Johor,2021-01-01,both,bumi_other,1290.0
Johor,2022-01-01,both,bumi_other,1097.0
Johor,2023-01-01,both,bumi_other,1366.0
Kedah,2000-01-01,both,bumi_other,79.0
Kedah,2001-01-01,both,bumi_other,79.0
Kedah,2002-01-01,both,bumi_other,74.0
Kedah,2003-01-01,both,bumi_other,103.0
Kedah,2004-01-01,both,bumi_other,97.0
Kedah,2005-01-01,both,bumi_other,118.0
Kedah,2006-01-01,both,bumi_other,145.0
Kedah,2007-01-01,both,bumi_other,132.0
Kedah,2008-01-01,both,bumi_other,141.0
Kedah,2009-01-01,both,bumi_other,89.0
Kedah,2010-01-01,both,bumi_other,181.0
Kedah,2011-01-01,both,bumi_other,130.0
Kedah,2012-01-01,both,bumi_other,119.0
Kedah,2013-01-01,both,bumi_other,93.0
Kedah,2014-01-01,both,bumi_other,93.0
Kedah,2015-01-01,both,bumi_other,102.0
Kedah,2016-01-01,both,bumi_other,75.0
Kedah,2017-01-01,both,bumi_other,91.0
Kedah,2018-01-01,both,bumi_other,85.0
Kedah,2019-01-01,both,bumi_other,90.0
Kedah,2020-01-01,both,bumi_other,95.0
Kedah,2021-01-01,both,bumi_other,82.0
Kedah,2022-01-01,both,bumi_other,80.0
Kedah,2023-01-01,both,bumi_other,92.0
Kelantan,2000-01-01,both,bumi_other,539.0
Kelantan,2001-01-01,both,bumi_other,600.0
Kelantan,2002-01-01,both,bumi_other,598.0
Kelantan,2003-01-01,both,bumi_other,655.0
Kelantan,2004-01-01,both,bumi_other,622.0
Kelantan,2005-01-01,both,bumi_other,656.0
Kelantan,2006-01-01,both,bumi_other,624.0
Kelantan,2007-01-01,both,bumi_other,645.0
Kelantan,2008-01-01,both,bumi_other,674.0
Kelantan,2009-01-01,both,bumi_other,644.0
Kelantan,2010-01-01,both,bumi_other,654.0
Kelantan,2011-01-01,both,bumi_other,695.0
Kelantan,2012-01-01,both,bumi_other,609.0
Kelantan,2013-01-01,both,bumi_other,555.0
Kelantan,2014-01-01,both,bumi_other,591.0
Kelantan,2015-01-01,both,bumi_other,507.0
Kelantan,2016-01-01,both,bumi_other,466.0
Kelantan,2017-01-01,both,bumi_other,474.0
Kelantan,2018-01-01,both,bumi_other,445.0
Kelantan,2019-01-01,both,bumi_other,456.0
Kelantan,2020-01-01,both,bumi_other,507.0
Kelantan,2021-01-01,both,bumi_other,441.0
Kelantan,2022-01-01,both,bumi_other,412.0
Kelantan,2023-01-01,both,bumi_other,415.0
Melaka,2000-01-01,both,bumi_other,185.0
Melaka,2001-01-01,both,bumi_other,218.0
Melaka,2002-01-01,both,bumi_other,235.0
Melaka,2003-01-01,both,bumi_other,275.0
Melaka,2004-01-01,both,bumi_other,298.0
Melaka,2005-01-01,both,bumi_other,294.0
Melaka,2006-01-01,both,bumi_other,294.0
Melaka,2007-01-01,both,bumi_other,310.0
Melaka,2008-01-01,both,bumi_other,321.0
Melaka,2009-01-01,both,bumi_other,276.0
Melaka,2010-01-01,both,bumi_other,330.0
Melaka,2011-01-01,both,bumi_other,264.0
Melaka,2012-01-01,both,bumi_other,246.0
Melaka,2013-01-01,both,bumi_other,215.0
Melaka,2014-01-01,both,bumi_other,245.0
Melaka,2015-01-01,both,bumi_other,203.0
Melaka,2016-01-01,both,bumi_other,205.0
Melaka,2017-01-01,both,bumi_other,227.0
Melaka,2018-01-01,both,bumi_other,203.0
Melaka,2019-01-01,both,bumi_other,175.0
Melaka,2020-01-01,both,bumi_other,200.0
Melaka,2021-01-01,both,bumi_other,160.0
Melaka,2022-01-01,both,bumi_other,149.0
Melaka,2023-01-01,both,bumi_other,183.0
Negeri Sembilan,2000-01-01,both,bumi_other,383.0
Negeri Sembilan,2001-01-01,both,bumi_other,385.0
Negeri Sembilan,2002-01-01,both,bumi_other,404.0
Negeri Sembilan,2003-01-01,both,bumi_other,438.0
Negeri Sembilan,2004-01-01,both,bumi_other,475.0
Negeri Sembilan,2005-01-01,both,bumi_other,469.0
Negeri Sembilan,2006-01-01,both,bumi_other,526.0
Negeri Sembilan,2007-01-01,both,bumi_other,538.0
Negeri Sembilan,2008-01-01,both,bumi_other,582.0
Negeri Sembilan,2009-01-01,both,bumi_other,529.0
Negeri Sembilan,2010-01-01,both,bumi_other,598.0
Negeri Sembilan,2011-01-01,both,bumi_other,535.0
Negeri Sembilan,2012-01-01,both,bumi_other,577.0
Negeri Sembilan,2013-01-01,both,bumi_other,516.0
Negeri Sembilan,2014-01-01,both,bumi_other,556.0
Negeri Sembilan,2015-01-01,both,bumi_other,464.0
Negeri Sembilan,2016-01-01,both,bumi_other,496.0
Negeri Sembilan,2017-01-01,both,bumi_other,508.0
Negeri Sembilan,2018-01-01,both,bumi_other,490.0
Negeri Sembilan,2019-01-01,both,bumi_other,483.0
Negeri Sembilan,2020-01-01,both,bumi_other,432.0
Negeri Sembilan,2021-01-01,both,bumi_other,388.0
Negeri Sembilan,2022-01-01,both,bumi_other,383.0
Negeri Sembilan,2023-01-01,both,bumi_other,468.0
Pahang,2000-01-01,both,bumi_other,1987.0
Pahang,2001-01-01,both,bumi_other,1970.0
Pahang,2002-01-01,both,bumi_other,1982.0
Pahang,2003-01-01,both,bumi_other,2052.0
Pahang,2004-01-01,both,bumi_other,2217.0
Pahang,2005-01-01,both,bumi_other,2231.0
Pahang,2006-01-01,both,bumi_other,2185.0
Pahang,2007-01-01,both,bumi_other,2138.0
Pahang,2008-01-01,both,bumi_other,2151.0
Pahang,2009-01-01,both,bumi_other,2017.0
Pahang,2010-01-01,both,bumi_other,2125.0
Pahang,2011-01-01,both,bumi_other,2237.0
Pahang,2012-01-01,both,bumi_other,2342.0
Pahang,2013-01-01,both,bumi_other,2260.0
Pahang,2014-01-01,both,bumi_other,2287.0
Pahang,2015-01-01,both,bumi_other,2231.0
Pahang,2016-01-01,both,bumi_other,2032.0
Pahang,2017-01-01,both,bumi_other,2032.0
Pahang,2018-01-01,both,bumi_other,2008.0
Pahang,2019-01-01,both,bumi_other,2078.0
Pahang,2020-01-01,both,bumi_other,2004.0
Pahang,2021-01-01,both,bumi_other,1874.0
Pahang,2022-01-01,both,bumi_other,1874.0
Pahang,2023-01-01,both,bumi_other,2042.0
Perak,2000-01-01,both,bumi_other,1826.0
Perak,2001-01-01,both,bumi_other,1835.0
Perak,2002-01-01,both,bumi_other,1887.0
Perak,2003-01-01,both,bumi_other,1706.0
Perak,2004-01-01,both,bumi_other,1689.0
Perak,2005-01-01,both,bumi_other,1634.0
